Host Name,IP Address,Temperature (F),Timestamp,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:26:00,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:26:01,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:26:02,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:26:02,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:26:03,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:26:03,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:26:04,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:26:04,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:26:05,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:26:05,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:26:06,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:26:06,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:31:07,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:31:08,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:31:08,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:31:09,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:31:09,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:31:10,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:31:10,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:31:11,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:31:11,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:31:12,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:31:12,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:31:13,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:31:13,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:31:14,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:31:14,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:31:15,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:31:15,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:31:16,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:31:17,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:31:17,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:31:18,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:31:18,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:31:19,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:31:19,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:31:20,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:31:20,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:31:21,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:31:21,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:31:22,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:31:22,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:31:23,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:31:24,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:36:24,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:36:25,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:36:25,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:36:26,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:36:26,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:36:27,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:36:27,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:36:28,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:36:28,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:36:29,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:36:29,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:36:30,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:36:31,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:36:31,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:36:32,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:36:32,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:36:33,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:36:33,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:36:34,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:36:34,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:36:35,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:36:35,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:36:36,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:36:37,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:36:37,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:36:38,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:36:38,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:36:39,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:36:39,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:36:40,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:36:40,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:36:41,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:41:42,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:41:42,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:41:43,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:41:43,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:41:44,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:41:44,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:41:45,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:41:45,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:41:46,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:41:46,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:41:47,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:41:48,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:41:48,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:41:49,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:41:49,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:41:50,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:41:50,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:41:51,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:41:51,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:41:52,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:41:52,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:41:53,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:41:53,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:41:54,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:41:54,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:41:55,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:41:56,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:41:56,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:41:57,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:41:57,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:41:58,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:41:58,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:46:59,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:46:59,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:47:00,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:47:00,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:47:01,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:47:02,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:47:02,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:47:03,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:47:03,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:47:04,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:47:04,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:47:05,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:47:05,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:47:06,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:47:06,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:47:07,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:47:07,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:47:08,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:47:08,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:47:09,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:47:09,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:47:10,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:47:11,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:47:11,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:47:12,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:47:12,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:47:13,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:47:13,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:47:14,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:47:14,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:47:15,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:47:15,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:52:16,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:52:17,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:52:17,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:52:18,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:52:18,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:52:19,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:52:19,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:52:20,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:52:20,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:52:21,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:52:21,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:52:22,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:52:22,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:52:23,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:52:23,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:52:24,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:52:25,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:52:25,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:52:26,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:52:26,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:52:27,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:52:27,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:52:28,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:52:28,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:52:29,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:52:30,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:52:30,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:52:31,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:52:31,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:52:32,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:52:32,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:52:33,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:57:33,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:57:34,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:57:34,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:57:35,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:57:36,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:57:36,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:57:37,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:57:37,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:57:38,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:57:38,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:57:39,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:57:39,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:57:40,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:57:40,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:57:41,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:57:41,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:57:42,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:57:42,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:57:43,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:57:44,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:57:44,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:57:45,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:57:45,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:57:46,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:57:46,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:57:47,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:57:47,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:57:48,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:57:48,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:57:49,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:57:49,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:57:50,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:02:51,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:02:51,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:02:52,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:02:52,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:02:53,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:02:53,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:02:54,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:02:54,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:02:55,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:02:56,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:02:56,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:02:57,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:02:57,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:02:58,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:02:58,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:02:59,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:02:59,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:03:00,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:03:00,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:03:01,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:03:02,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:03:02,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:03:03,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:03:03,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:03:04,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:03:04,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:03:05,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:03:05,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:03:06,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:03:06,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:03:07,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:03:07,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:08:08,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:08:09,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:08:09,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:08:10,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:08:10,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:08:11,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:08:11,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:08:12,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:08:12,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:08:13,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:08:13,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:08:14,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:08:14,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:08:15,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:08:16,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:08:16,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:08:17,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:08:17,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:08:18,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:08:18,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:08:19,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:08:19,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:08:20,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:08:20,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:08:21,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:08:21,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:08:22,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:08:23,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:08:23,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:08:24,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:08:24,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:08:25,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:13:25,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:13:26,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:13:26,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:13:27,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:13:27,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:13:28,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:13:28,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:13:29,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:13:30,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:13:30,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:13:31,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:13:31,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:13:32,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:13:32,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:13:33,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:13:33,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:13:34,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:13:34,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:13:35,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:13:35,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:13:36,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:13:36,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:13:37,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:13:38,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:13:38,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:13:39,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:13:39,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:13:40,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:13:40,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:13:41,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:13:41,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:13:42,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:18:42,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:18:43,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:18:44,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:18:44,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:18:45,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:18:45,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:18:46,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:18:46,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:18:47,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:18:47,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:18:48,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:18:48,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:18:49,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:18:49,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:18:50,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:18:51,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:18:51,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:18:52,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:18:52,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:18:53,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:18:53,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:18:54,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:18:54,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:18:55,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:18:55,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:18:56,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:18:57,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:18:57,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:18:58,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:18:58,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:18:59,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:18:59,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:24:00,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:24:00,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:24:01,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:24:01,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:24:02,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:24:03,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:24:03,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:24:04,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:24:04,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:24:05,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:24:05,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:24:06,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:24:06,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:24:07,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:24:07,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:24:08,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:24:09,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:24:09,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:24:10,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:24:10,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:24:11,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:24:11,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:24:12,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:24:12,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:24:13,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:24:13,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:24:14,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:24:14,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:24:15,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:24:15,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:24:16,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:24:17,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:29:17,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:29:18,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:29:18,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:29:19,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:29:19,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:29:20,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:29:20,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:29:21,,,
